annotation_group,annotation_column,annotation_level,level_order,hgca_celltype_v1,n_samples,mean_clr,row_z
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Naive,22,0.1578767459206323,1.1817072860411855
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Memory,22,0.1155331911931349,-0.45888280168560036
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 Effector Memory,22,0.1207081139569184,0.8080166406666273
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 Circulating Effector Memory,22,0.034559640491620275,-0.397455434441403
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 Memory Exhausted,22,-0.16518804835712694,-1.442564967219617
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 TRM,22,0.2704626249607356,-0.5324593689919813
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 IEL,22,0.44496956392413445,0.5784544007249729
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD8 Naive,22,-0.16518804835712694,-1.8749573615557702
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Gamma Delta T Cells,22,-0.16518804835712694,-1.9165796167673095
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,MAIT Cells,22,-0.11525112614494014,-0.8149128209723883
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,NKT Cells,22,0.28074602241000296,0.8782570648249087
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,NK Cells,22,-0.16518804835712694,-1.7512328192390956
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,ILC3,22,-0.11525112614494014,-0.919239315151
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Classical Monocytes,22,-0.16518804835712694,-1.5209342635658762
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Nonclassical Monocytes,22,-0.16518804835712694,-1.3346491503958229
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Cycling Macrophages,22,-0.11525112614494017,-0.9860516891494032
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Homeostatic Macrophages,22,-0.11525112614494014,-1.2979257161584274
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,M0 Macrophages,22,-0.16518804835712694,-1.1079213377740784
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Perivascular Resident Macrophages,22,-0.04209485739793557,0.8407365655186589
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Follicle Associated Resident Macrophages,22,-0.16518804835712694,-1.7414230873234509
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,migDC,22,-0.16518804835712694,-1.271411487440807
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,cDC1,22,-0.16518804835712694,-1.4619524373372148
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,cDC2,22,-0.11525112614494014,-1.1060449789084896
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Tolerogenic cDC2,22,-0.16518804835712694,-1.30141737133606
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,pDC,22,-0.16518804835712694,-1.30141737133606
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Monocyte Derived Dendritic Cells (MO DC),22,-0.16518804835712694,-0.9944703950586866
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Mast Cells,22,-0.16518804835712694,-1.8063092569188666
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Neutrophils,22,0.04635560392276048,1.6379467055215304
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Eosinophils,22,-0.16518804835712694,-0.8277090097525085
Radial layer,radial_tissue_term,WM,4,Epithelial,12,0.07325071345169923,1.7229048123855923
Radial layer,radial_tissue_term,WM,4,Enterocyte Progenitors,12,-0.01830031060397656,-1.3519861488523373
Radial layer,radial_tissue_term,WM,4,Lower Villus Enterocytes,12,-0.01830031060397656,-1.1998112413813367
Radial layer,radial_tissue_term,WM,4,Mid Villus Enterocytes,12,-0.01830031060397656,-1.0095712854582264
Radial layer,radial_tissue_term,WM,4,Villus Tip Enterocytes,12,-0.01830031060397656,-0.6031177124517789
Radial layer,radial_tissue_term,WM,4,BEST4 Enterocytes,12,0.2499393414683735,0.9749198192372807
Radial layer,radial_tissue_term,WM,4,Colonocyte Progenitors,12,-0.01830031060397656,-0.17049127453050048
Radial layer,radial_tissue_term,WM,4,Lower Crypt Colonocytes,12,-0.01830031060397656,-0.38944064097054243
Radial layer,radial_tissue_term,WM,4,Mid Crypt Colonocytes,12,-0.01830031060397656,-0.08167494205877239
Radial layer,radial_tissue_term,WM,4,Crypt Top Colonocytes,12,-0.01830031060397656,0.2611317695262717
Radial layer,radial_tissue_term,WM,4,BEST4 Colonocytes,12,0.24993934146837352,0.7972645949538666
Radial layer,radial_tissue_term,WM,4,Microfold Cells (M Cells),12,-0.01830031060397656,0.9526104931875945
Radial layer,radial_tissue_term,WM,4,Enteroendocrine Cells (EEC),12,-0.01830031060397656,1.702711601692181
Radial layer,radial_tissue_term,WM,4,EEC Progenitors,12,-0.01830031060397656,0.5443667605642015
Radial layer,radial_tissue_term,WM,4,EEC S,12,-0.01830031060397656,1.702711601692181
Radial layer,radial_tissue_term,WM,4,EEC Enterochromaffin (EC),12,-0.01830031060397656,1.702711601692181
Radial layer,radial_tissue_term,WM,4,EEC L,12,-0.01830031060397656,1.1075375863426418
Radial layer,radial_tissue_term,WM,4,EEC N,12,-0.01830031060397656,1.3134500823583979
Radial layer,radial_tissue_term,WM,4,Brunners Gland Cells,12,-0.01830031060397656,0.8250504732536148
Radial layer,radial_tissue_term,WM,4,Paneth Cells,12,0.07325071345169924,1.1426277802160434
Radial layer,radial_tissue_term,WM,4,Tuft Cells,12,-0.01830031060397656,0.10837311931282263
Radial layer,radial_tissue_term,WM,4,Tuft Progenitors,12,0.07325071345169924,1.1847382846446286
Radial layer,radial_tissue_term,WM,4,Goblet Cells,12,-0.01830031060397656,-1.1504917322438395
Radial layer,radial_tissue_term,WM,4,Mature Goblet Cells,12,-0.01830031060397656,0.006046226343708212
Radial layer,radial_tissue_term,WM,4,Foveolar Cells,12,-0.01830031060397656,1.5377482225554975
Radial layer,radial_tissue_term,WM,4,Intestinal Stem Cells (ISC),12,-0.01830031060397656,-0.23419240737774036
Radial layer,radial_tissue_term,WM,4,Transiently Amplifying Cells (TA),12,-0.01830031060397656,-1.0517296407573042
Radial layer,radial_tissue_term,WM,4,Secretory Progenitors,12,-0.01830031060397656,-0.24390863450651912
Radial layer,radial_tissue_term,WM,4,Arteriolar Endothelial,12,-0.01830031060397656,-0.15350172685218483
Radial layer,radial_tissue_term,WM,4,Capillary Endothelial,12,-0.01830031060397656,1.691965706725289
Radial layer,radial_tissue_term,WM,4,Post Arteriole Capillary Endothelial (PAC),12,-0.01830031060397656,0.41774164270226927
Radial layer,radial_tissue_term,WM,4,Pre Venule Capillary Endothelial (PVC),12,-0.01830031060397656,1.6306294399037597
Radial layer,radial_tissue_term,WM,4,Venular Endothelial,12,-0.01830031060397656,-0.3132234903041046
Radial layer,radial_tissue_term,WM,4,Lymphatic Endothelial,12,-0.01830031060397656,-0.14804360597990668
Radial layer,radial_tissue_term,WM,4,Medullary Sinus Endothelial,12,-0.01830031060397656,0.7137758847182919
Radial layer,radial_tissue_term,WM,4,Crypt Top Fibroblasts (S2B),12,-0.01830031060397656,1.6919657067252887
Radial layer,radial_tissue_term,WM,4,Crypt Bottom Fibroblasts (S2A),12,0.2563527615630508,1.9345335658760372
Radial layer,radial_tissue_term,WM,4,Lamina propria Fibroblasts (S1),12,-0.01830031060397656,-0.22968850058861864
Radial layer,radial_tissue_term,WM,4,Submucosal Fibroblasts (S3),12,-0.01830031060397656,-0.2658807282842702
Radial layer,radial_tissue_term,WM,4,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),12,-0.01830031060397656,1.7054237472427278
Radial layer,radial_tissue_term,WM,4,Fibroblastic Reticular Cells (FRC),12,-0.01830031060397656,0.8117356278641368
Radial layer,radial_tissue_term,WM,4,Marginal Reticular Cells (MRC),12,-0.01830031060397656,0.8207570178486077
Radial layer,radial_tissue_term,WM,4,Follicular Dendritic Cells (fDC),12,-0.01830031060397656,1.7054237472427278
Radial layer,radial_tissue_term,WM,4,Muscularis Propria Fibroblasts,12,-0.01830031060397656,1.467335277427407
Radial layer,radial_tissue_term,WM,4,Myofibroblasts,12,-0.01830031060397656,1.4317790907987467
Radial layer,radial_tissue_term,WM,4,Interstitial Cells of Cajal (ICC),12,-0.01830031060397656,0.9728169774358489
Radial layer,radial_tissue_term,WM,4,Angiogenic Pericytes,12,-0.01830031060397656,1.3563663696444446
Radial layer,radial_tissue_term,WM,4,Contractile Pericytes,12,-0.01830031060397656,-0.13085254280066067
Radial layer,radial_tissue_term,WM,4,Secretory Pericytes,12,-0.01830031060397656,1.691965706725289
Radial layer,radial_tissue_term,WM,4,Glia,12,-0.01830031060397656,1.1819864496827155
Radial layer,radial_tissue_term,WM,4,Smooth Muscle Cells (SMC),12,-0.01830031060397656,1.9870008105988477
Radial layer,radial_tissue_term,WM,4,Adipocytes,12,-0.01830031060397656,0.9773122037626165
Radial layer,radial_tissue_term,WM,4,Plasma Cells,12,-0.01830031060397656,-0.46741558511174347
Radial layer,radial_tissue_term,WM,4,Plasma IGA,12,-0.01830031060397656,-0.7936519368639372
Radial layer,radial_tissue_term,WM,4,Plasma IGG,12,-0.01830031060397656,0.11119316934099213
Radial layer,radial_tissue_term,WM,4,GC B Dark Zone (GC B DZ),12,-0.01830031060397656,-1.3092370967782254
Radial layer,radial_tissue_term,WM,4,GC B Light Zone (GC B LZ),12,-0.01830031060397656,-1.031192828815326
Radial layer,radial_tissue_term,WM,4,Memory B,12,-0.01830031060397656,-1.3538547164370458
Radial layer,radial_tissue_term,WM,4,Naive B,12,-0.01830031060397656,-1.2145161198746266
Radial layer,radial_tissue_term,WM,4,CD4 Tfh,12,-0.01830031060397656,-0.7740960153084946
Radial layer,radial_tissue_term,WM,4,CD4 Th17,12,-0.01830031060397656,-1.3366603015080025
Radial layer,radial_tissue_term,WM,4,CD4 Tr1,12,-0.01830031060397656,1.6279101363465975
Radial layer,radial_tissue_term,WM,4,CD4 Tfr,12,0.07325071345169923,0.905469670484635
Radial layer,radial_tissue_term,WM,4,CD4 pTreg,12,-0.01830031060397656,-0.06679661484576827
Radial layer,radial_tissue_term,WM,4,CD4 tTreg,12,-0.01830031060397656,-0.12568946057578922
Radial layer,radial_tissue_term,WM,4,CD4 Naive,12,-0.01830031060397656,-0.9483465105273289
Radial layer,radial_tissue_term,WM,4,CD4 Memory,12,-0.01830031060397656,-1.077451284326159
Radial layer,radial_tissue_term,WM,4,CD8 Effector Memory,12,-0.01830031060397656,-1.7578957560594997
Radial layer,radial_tissue_term,WM,4,CD8 Circulating Effector Memory,12,-0.01830031060397656,-0.7221377797336771
Radial layer,radial_tissue_term,WM,4,CD8 Memory Exhausted,12,-0.01830031060397656,0.5853289624186222
Radial layer,radial_tissue_term,WM,4,CD8 TRM,12,-0.01830031060397656,-1.531527815053457
Radial layer,radial_tissue_term,WM,4,CD8 IEL,12,-0.01830031060397656,-1.2111731489777773
Radial layer,radial_tissue_term,WM,4,CD8 Naive,12,-0.01830031060397656,0.7209227691218145
Radial layer,radial_tissue_term,WM,4,Gamma Delta T Cells,12,-0.01830031060397656,0.5870553744527719
Radial layer,radial_tissue_term,WM,4,MAIT Cells,12,-0.01830031060397656,0.3959224487219153
Radial layer,radial_tissue_term,WM,4,NKT Cells,12,-0.01830031060397656,-0.9469828899964412
Radial layer,radial_tissue_term,WM,4,NK Cells,12,-0.01830031060397656,-0.4827549859518199
Radial layer,radial_tissue_term,WM,4,ILC3,12,-0.01830031060397656,-0.051314098824286176
Radial layer,radial_tissue_term,WM,4,Classical Monocytes,12,-0.01830031060397656,1.0908858121239149
Radial layer,radial_tissue_term,WM,4,Nonclassical Monocytes,12,-0.01830031060397656,1.5185161634724413
Radial layer,radial_tissue_term,WM,4,Cycling Macrophages,12,-0.01830031060397656,0.8720978220172353
Radial layer,radial_tissue_term,WM,4,Homeostatic Macrophages,12,-0.01830031060397656,1.7544224498582595
Radial layer,radial_tissue_term,WM,4,M0 Macrophages,12,-0.01830031060397656,0.19385473469420653
Radial layer,radial_tissue_term,WM,4,Perivascular Resident Macrophages,12,-0.01830031060397656,1.4049931451577031
Radial layer,radial_tissue_term,WM,4,Follicle Associated Resident Macrophages,12,0.07325071345169924,1.3839384901728833
Radial layer,radial_tissue_term,WM,4,migDC,12,-0.01830031060397656,1.691965706725289
Radial layer,radial_tissue_term,WM,4,cDC1,12,-0.01830031060397656,1.1229769095063278
Radial layer,radial_tissue_term,WM,4,cDC2,12,-0.01830031060397656,0.5195359767698117
Radial layer,radial_tissue_term,WM,4,Tolerogenic cDC2,12,-0.01830031060397656,1.7054237472427278
Radial layer,radial_tissue_term,WM,4,pDC,12,-0.01830031060397656,1.7054237472427278
Radial layer,radial_tissue_term,WM,4,Monocyte Derived Dendritic Cells (MO DC),12,0.16480173750737503,1.7363481923313309
Radial layer,radial_tissue_term,WM,4,Mast Cells,12,-0.01830031060397656,0.6767808618387836
Radial layer,radial_tissue_term,WM,4,Neutrophils,12,-0.01830031060397656,0.6950568329031326
Radial layer,radial_tissue_term,WM,4,Eosinophils,12,0.2499393414683735,1.9584155484648123
